id,query_type,message,Class,Label,Hate_Speech,Offensive_Language,Insult,Normal_Comment
1110,Facebook:/<page-id>/posts,Opinion - l’application des dernières mesures anti-Covid19 décriée par les citoyens,normal,4,0,0,0,4
1113,Facebook:/<page-id>/posts, Le général Hassan Djorbo Beïra est décédé,normal,4,0,0,0,4
1114,Facebook:/<page-id>/posts,Confinement : Abdoulaye Sabre désavoue Kalzeubé #Tchad,normal,4,0,0,0,4
1116,Facebook:/<page-id>/posts,N'Djamena: un gros-porteur renverse tout sur son passage et défonce le mur du lycée Sacré-Cœur #Tchad,normal,4,0,0,0,4
1119,Facebook:/<page-id>/posts,Podcast: un député appelle le président à être exemplaire dans la lutte contre la Covid-19 #Tchad,normal,4,0,0,0,4
1125,Facebook:/<page-id>/posts,"Couvre-feu : le calvaire des propriétaires de motos et voitures face aux ""taxes"" qu'impose la commission mixte #Tchad",normal,4,0,0,0,4
1126,Facebook:/<page-id>/posts,Tchad: des personnalités qui sont mortes en 2020,normal,4,0,0,0,4
1127,Facebook:/<page-id>/posts,Confinement de N'Djamena : l'UJT déplore le sort des journalistes #Tchad,normal,4,0,0,0,4
1128,Facebook:/<page-id>/posts,Premier lundi de l'année ?? Tenez bon à vos résolutions. ???? #MondayMotivation,normal,4,0,0,0,4
1130,Facebook:/<page-id>/posts, saturation de l’aéroport de N’Djamena à la veille de la fermeture des frontières aériennes,normal,4,0,0,0,4
1132,Facebook:/<page-id>/posts,Société: Un incendie ravage une habitation à Amtoukouin #Tchad,normal,4,0,0,0,4
1133,Facebook:/<page-id>/posts,Confinement : la CCIAMA demande aux opérateurs économiques d’éviter toutes spéculations #Tchad,normal,4,0,0,0,4
1139,Facebook:/<page-id>/posts,#Confinement : voici les nouveaux horaires de travail dans les établissements bancaires #Tchad,normal,4,0,0,0,4
1142,Facebook:/<page-id>/posts,Confinement total de N'Djamena: la population est excédée #Tchad,normal,4,0,0,0,4
1145,Facebook:/<page-id>/posts,Le FAGACE apporte une réponse à la redynamisation de l’économie tchadienne,normal,4,0,0,0,4
1146,Facebook:/<page-id>/posts,Petite précision concernant les mesures édictées par le décret du 31 décembre 2020 concernant la ville de N'djaména,normal,4,0,0,0,4
1152,Facebook:/<page-id>/posts, la foire du cinquantenaire prend fin avec des promesses aux startupeurs,normal,4,0,0,0,4
1153,Facebook:/<page-id>/posts,Accident en série à l’approche de l’heure du couvre-feu à N’Djamena. #Tchad #Adjib #covid_19 #coronavirus,normal,4,0,0,0,4
1155,Facebook:/<page-id>/posts,"""Personne ne doit sortir de chez-lui à l’exception de ceux qui travaillent dans les services et exercent les activités citées à l’article 2"" Kalzeubé Payimi Deubet",normal,4,0,0,0,4
1157,Facebook:/<page-id>/posts,Le corps sans vie d'un nouveau-né retrouvé à Ridina,normal,4,0,0,0,4
1159,Facebook:/<page-id>/posts,"#MESSAGE La marque commerciale ""Moov Africa"" remplace Tigo #Tchad et s'affiche avec une nouvelle identité visuelle qui illustre l’appartenance au groupe Maroc Telecom et un nouveau slogan: ""Un monde nouveau vous appelle"".  https://tchadinfos.com/economie/tigo-tchad-devient-moov-africa/",normal,4,0,0,0,4
1160,Facebook:/<page-id>/posts,Le dernier sujet de notre #Top2020,normal,4,0,0,0,4
1161,Facebook:/<page-id>/posts,Un sujet intéressant comme l'économie à sa place dans ce #Top2020,normal,4,0,0,0,4
1164,Facebook:/<page-id>/posts,Coronavirus : des mesures qui font grincer les dents,normal,4,0,0,0,4
1165,Facebook:/<page-id>/posts,L'éducation arrive en troisième position de vos sujets préférés.,normal,4,0,0,0,4
1166,Facebook:/<page-id>/posts,Après la politique nous avons plus parler de #Santé,normal,4,0,0,0,4
1167,Facebook:/<page-id>/posts,#TOP2020 La #Politique arrive en tête des sujets préférés de nos lecteurs. Découvrez pourquoi,normal,4,0,0,0,4
1168,Facebook:/<page-id>/posts, le Général Benaïndo Tatola est inhumé ce jour à Toukra,normal,4,0,0,0,4
1170,Facebook:/<page-id>/posts,Confinement de la ville de N’djamena : des centaines de personnes bloquées à Koundoul #Tchad #Adjib,normal,4,0,0,0,4
1171,Facebook:/<page-id>/posts,Tchad : le gouvernement habilité à légiférer par ordonnances pendant un mois,normal,4,0,0,0,4
1173,Facebook:/<page-id>/posts,Fête de fin d’année 2020 : un réveillon à la solde du coronavirus #Tchad,normal,4,0,0,0,4
1175,Facebook:/<page-id>/posts, 20 enfants drépanocytaires formés sur la santé sexuelle et reproductive,normal,4,0,0,0,4
1176,Facebook:/<page-id>/posts,Tchad: 81 cas d’accident dans la capitale lors du réveillon de saint Sylvestre,normal,4,0,0,0,4
1177,Facebook:/<page-id>/posts,Bolloré fête la Saint Sylvestre avec les orphelins de la FAFED,normal,4,0,0,0,4
1179,Facebook:/<page-id>/posts,Réveillon à Mongo : ils prennent d’assaut le repas devant le gouverneur,normal,4,0,0,0,4
1182,Facebook:/<page-id>/posts,Envie de présenter vos voeux au Tchad ??? Laissez le message ou commentaire.  Et surtout  #BonneAnnee 2021,normal,4,0,0,0,4
1186,Facebook:/<page-id>/posts,Guéra: célébration du réveillon du nouvel an au camp militaire de Mongo #Tchad,normal,4,0,0,0,4
1194,Facebook:/<page-id>/posts,"""La promesse de recrutement de 20 000 jeunes à la fonction publique sera tenue "" Idriss Déby Itno #Tchad",normal,4,0,0,0,4
1195,Facebook:/<page-id>/posts,Message à la Nation : Idriss Deby annonce la mise en place d'un Conseil présidentiel pour l'amélioration du climat des affaires #Tchad,normal,4,0,0,0,4
1197,Facebook:/<page-id>/posts,Adresse à la Nation : le chef de l’Etat demande aux Tchadiens de bâtir une réponse collective pour lutter contre le coronavirus # Tchad,normal,4,0,0,0,4
1199,Facebook:/<page-id>/posts,La ville de Ndjamena confinée à partir du 1er janvier de 00 heures #Tchad #Adjib,normal,4,0,0,0,4
1201,Facebook:/<page-id>/posts,Chronologie : voici les dix évènements qui ont marqué le Tchad en 2020,normal,4,0,0,0,4
1203,Facebook:/<page-id>/posts,#Tchad: les élus du peuple ont adopté la loi portant création d'une Caisse nationale d'assurance santé,normal,4,0,0,0,4
1204,Facebook:/<page-id>/posts,Le premier ministre français Jean Castex est à Amdjarass #Tchad #France,normal,4,0,0,0,4
1205,Facebook:/<page-id>/posts,Accident : collision entre gros-porteur et un minibus sur l’axe Medegue-Mogorom #Tchad #Adjib,normal,4,0,0,0,4
1206,Facebook:/<page-id>/posts, Un an jour pour jour que Joseph Djimrangar Dadnadji est parti,normal,4,0,0,0,4
1209,Facebook:/<page-id>/posts,Tchad : l’association Tapital Pulaakou condamne les propos du député Saleh Kebzabo,normal,4,0,0,0,4
1215,Facebook:/<page-id>/posts," l’UNDR dénonce des ""subterfuges éhontés"" pour écarter Saleh Kebzabo de la présidentielle de 2021 #Adjib",normal,4,0,0,0,4
1219,Facebook:/<page-id>/posts,Les forces de défense seront déployées pour faire respecter les mesures barrières,normal,4,0,0,0,4
1221,Facebook:/<page-id>/posts,Les campagnes sont déjà lancées pour le secrétaire général du #MPS. Il n'a pas été tendre avec le député Saleh Kebzabo pour réaffirmer la force du parti. 2021 serait sûrement une année palpitante?? Round 1???? déclancher !,normal,4,0,0,0,4
1225,Facebook:/<page-id>/posts,Tchad: deux masters professionnels ouverts à l’université de N’Djamena,normal,4,0,0,0,4
1227,Facebook:/<page-id>/posts,Tchad: ouverture de la session du budget remanié 2020 de la commune du 1er arrondissement de N’Djamena,normal,4,0,0,0,4
1228,Facebook:/<page-id>/posts,Podcast- les vérités du député Madtoingué Benelngar au gouvernement,normal,4,0,0,0,4
1231,Facebook:/<page-id>/posts,Projet de loi de finances 2021: voici les nouvelles dispositions fiscales ??,normal,4,0,0,0,4
1233,Facebook:/<page-id>/posts,Tchad : don des médicaments de l’ONG koweitienne Aid Society à la délégation sanitaire du Ouaddaï,normal,4,0,0,0,4
1234,Facebook:/<page-id>/posts,Tchad : le couvre-feu est prorogé et ramené de 20h à 5 heures,normal,4,0,0,0,4
1235,Facebook:/<page-id>/posts,Tchad : quand JBP répond à Saleh Kebzabo à Baktchoro,normal,4,0,0,0,4
1236,Facebook:/<page-id>/posts,Tchad : les députés ont voté deux projets de loi portant  réforme de l’Enass et  restructuration de la Centrale pharmaceutique d’achat,normal,4,0,0,0,4
1238,Facebook:/<page-id>/posts,"""Nous allons le combattre sur le terrain politique et non le poursuivre en justice et faire de la publicité gratuite à un politicien en chute libre"" fait savoir le #MPS #Tchad #Adjib",normal,4,0,0,0,4
1239,Facebook:/<page-id>/posts, Abakar Idriss Hassan nommé personnalité de l’année 2020 par l’ONG ‘’Al Nahda’’,normal,4,0,0,0,4
1240,Facebook:/<page-id>/posts,Guéra: le Nouveau Testament en langue guerguiko est dédicacé,normal,4,0,0,0,4
1247,Facebook:/<page-id>/posts,Opinion : pourquoi le Président Deby est-il plébiscité à l’extérieur du Tchad ?,normal,4,0,0,0,4
1248,Facebook:/<page-id>/posts,Bilan du #Chikungunya dans le Ouaddaï : plus de 30.000 cas et un décès #Tchad #Adjib,normal,4,0,0,0,4
1249,Facebook:/<page-id>/posts,#G5 Sahel : le nouveau coordinateur national point focal prend fonction,normal,4,0,0,0,4
1255,Facebook:/<page-id>/posts, le ministre de la justice souhaite que le député Saleh Kebzabo soit traduit en justice #Adjib,normal,4,0,0,0,4
1256,Facebook:/<page-id>/posts, le chef de l'État inaugure le nouveau siège de la télévision nationale (Onama),normal,4,0,0,0,4
1257,Facebook:/<page-id>/posts,Covid-19 : la recrudescence des cas ces dernières semaines inquiète le ministère de la santé #Tchad,normal,4,0,0,0,4
1258,Facebook:/<page-id>/posts,Sila : le nouveau délégué à l'économie et à la coopération internationale prend service #Tchad,normal,4,0,0,0,4
1261,Facebook:/<page-id>/posts, la plateforme « jeunesse participative du Tchad » lance ses activités  https://tchadinfos.com/politique/tchad-la-plateforme-jeunesse-participative-du-tchad-lance-ses-activites/,normal,4,0,0,0,4
1262,Facebook:/<page-id>/posts,VIDEO. Affaire prison secrète de l’ANS : le ministre reconnait qu’il existe un local de garde à vue des personnes suspectes comme dans tous les pays du monde. [Le #Tchad ne fait pas l’exception] a t-il déclaré dans une #interviewSpéciale accordée à Tchadinfos. #Adjib,normal,4,0,0,0,4
1264,Facebook:/<page-id>/posts, le ministre de la jeunesse appelle le nouveau bureau exécutif du CNJT à faire preuve de responsabilité et d'abnégation,normal,4,0,0,0,4
1267,Facebook:/<page-id>/posts,MEDIAS-Le nouveau siège de l’Office national des médias audiovisuels (Onama) sera inauguré ce 29 décembre par le chef de l’État.,normal,4,0,0,0,4
1269,Facebook:/<page-id>/posts,Nair Abakar & Madjissem Beringaye classés parmi les 100 jeunes qui font bouger l'Afrique selon l'institut Institut Choiseul dans son classement 2020 #Tchad #IYALAT,normal,4,0,0,0,4
1273,Facebook:/<page-id>/posts,La France suspend un service de la dette de plus de 300 millions au profit du #Tchad,normal,4,0,0,0,4
1275,Facebook:/<page-id>/posts,Tchad : des agents de plusieurs institutions en formation sur les méthodes et techniques d’archivage des documents,normal,4,0,0,0,4
1276,Facebook:/<page-id>/posts,Investiture de Rock Kaboré : le président Deby vient d'arriver au #Burkina Faso,normal,4,0,0,0,4
1278,Facebook:/<page-id>/posts,On a vérifié pour vous : le gouvernement a-t-il invité les transformateurs à la cérémonie du CNJT ? #FAKENEWS #Tchad #Adjib,normal,4,0,0,0,4
1279,Facebook:/<page-id>/posts,Mayo-Kebbi Ouest : arrestation d'un jeune présumé auteur de la mort de deux personnes #Tchad #Adjib,normal,4,0,0,0,4
1280,Facebook:/<page-id>/posts,Fait divers : une fillette de 6 ans tuée et brûlée par son oncle #Tchad #Adjib,normal,4,0,0,0,4
1281,Facebook:/<page-id>/posts,La situation épidémiologique de la maladie à coronavirus de ce dimanche 27 décembre 2020 se présente comme suit...,normal,4,0,0,0,4
1283,Facebook:/<page-id>/posts, la dépouille mortelle du Général Benaïndo Tatola attendue dans les minutes qui suivent à N'Djamena #Adjib,normal,4,0,0,0,4
1284,Facebook:/<page-id>/posts,Compétition Hult Prize  les lauréats du campus universitaire Toumaï sont connus,normal,4,0,0,0,4
1288,Facebook:/<page-id>/posts,Cameroun : au moins 30 morts dans un accident de circulation sur l’axe Bafoussam – Yaoundé,normal,4,0,0,0,4
1294,Facebook:/<page-id>/posts, JPS/MPS redonne le sourire à SOS village d’enfants,normal,4,0,0,0,4
1299,Facebook:/<page-id>/posts,Tchad: le secrétaire général du MPS dénonce ceux qui “incitent le peuple tchadien à la violence et à la révolte”,normal,4,0,0,0,4
1300,Facebook:/<page-id>/posts,Fait divers : on lui offre sa copine comme cadeau de Noël #Tchad #Adjib,normal,4,0,0,0,4
1303,Facebook:/<page-id>/posts, un comité mixte de désarmement mis sur pied #Adjib,normal,4,0,0,0,4
1307,Facebook:/<page-id>/posts,International-Tourisme: baisse importante des chiffres en 2020,normal,4,0,0,0,4
1312,Facebook:/<page-id>/posts,Une usine d’une capacité de 173 000 tonnes de sucre par an sera implantée au #Tchad,normal,4,0,0,0,4
1313,Facebook:/<page-id>/posts, le ministre de la santé visite les structures sanitaires lors du réveillon de Noël,normal,4,0,0,0,4
1314,Facebook:/<page-id>/posts,Guéra : Mongo au rythme de la Noël,normal,4,0,0,0,4
1316,Facebook:/<page-id>/posts,Célébration de la Noël : un concours de danse et interprétation promeut le vivre ensemble,normal,4,0,0,0,4
1317,Facebook:/<page-id>/posts,?? Le chef de l’opposition malienne Soumaïla Cissé est décédé de suite de complications respiratoires dû au  Coronavirus,normal,4,0,0,0,4
1321,Facebook:/<page-id>/posts,Réveillon de Noël:  agents de sécurité et de la Croix-Rouge déployés dans les ronds-points de la capitale #Tchad,normal,4,0,0,0,4
1322,Facebook:/<page-id>/posts,??Noël annonce ses couleurs dans les églises et paroisses de la capitale,normal,4,0,0,0,4
1326,Facebook:/<page-id>/posts, le procès des bourreaux des réfugiés centrafricains s’ouvrira le 9 février prochain à la CPI,normal,4,0,0,0,4
1327,Facebook:/<page-id>/posts,Signature d’un mémorandum pour doter le #Tchad du plus grand complexe sucrier en Afrique,normal,4,0,0,0,4
1328,Facebook:/<page-id>/posts,Sport : Voici les arguments juridiques ayant conduit le ministre des sports à retirer la délégation de pouvoirs à la FTFA #Tchad,normal,4,0,0,0,4
1330,Facebook:/<page-id>/posts,La maison nationale de la femme valide son plan stratégique 2021-2024 et son manuel de procédure #Tchad,normal,4,0,0,0,4
1331,Facebook:/<page-id>/posts,Le Tchad est le 10e pays au monde et le 1er en Afrique à adopter la loi d’asile,normal,4,0,0,0,4
1333,Facebook:/<page-id>/posts,Noël : les Tchadiens s'apprêtent à passer le réveillon sous un couvre-feu allégé #Tchad,normal,4,0,0,0,4
1334,Facebook:/<page-id>/posts,#Banque #Finance ?????? Les propos du Ministre des Finances recueilli pour vous ???,normal,4,0,0,0,4
1335,Facebook:/<page-id>/posts," "" il faut aller à une bancarisation ou même au mobile bank intégrale """,normal,4,0,0,0,4
1336,Facebook:/<page-id>/posts, Hissein Abakar Mbodou est le nouveau coordonnateur national point focal pays du G5 Sahel,normal,4,0,0,0,4
1338,Facebook:/<page-id>/posts, Kadre Saleh Kana muté de l’Onajes #Adjib #FTFA,normal,4,0,0,0,4
1342,Facebook:/<page-id>/posts,Les conseillers municipaux ont jeté leur dévolu sur Ibrahim  Foullah Wang Laouna pour diriger la mairie de la capitale en lieu et place d’Oumar  Boukar. Cela s’est passé hier lors d’un conseil extraordinaire. Tout le monde accuse l’ancien édile de gestion chaotique des ressources de la municipalité. ???,normal,4,0,0,0,4
1345,Facebook:/<page-id>/posts,Sila: 1 mort et 4 blessés dans un conflit intercommunautaire à kodomoro ce matin #Tchad #Adjib,normal,4,0,0,0,4
1348,Facebook:/<page-id>/posts, la marche des ''Transformateurs'' stoppée par la Police,normal,4,0,0,0,4
1349,Facebook:/<page-id>/posts,VIDEO - le nouveau maire de la ville de N’Djamena a été installé ce mercredi 23 décembre à ses fonctions. Voici le film de la cérémonie #Tchad #Adjib,normal,4,0,0,0,4
1350,Facebook:/<page-id>/posts, la maison nationale de la femme prépare son plan stratégique 2021-2024,normal,4,0,0,0,4
1353,Facebook:/<page-id>/posts,l’ADETIC lance la semaine de la solidarité numérique du genre à Abéché #Tchad,normal,4,0,0,0,4
1354,Facebook:/<page-id>/posts,La cérémonie d'immatriculation des nouveaux étudiants de l'université Emi Koussi tourne au vinaigre #Tchad,normal,4,0,0,0,4
1355,Facebook:/<page-id>/posts,#Tchad: l’université Emi Koussi immatricule 1086 nouvelles recrues,normal,4,0,0,0,4
1356,Facebook:/<page-id>/posts, Ibrahim Wanglaouna Foullah installé à la mairie,normal,4,0,0,0,4
1357,Facebook:/<page-id>/posts, une dizaine de pick-up de la police devant le siège des ''Transformateurs'' #Adjib,normal,4,0,0,0,4
1358,Facebook:/<page-id>/posts,#Tchad: CBT Bourse informe sur les avantages du marché boursier,normal,4,0,0,0,4
1359,Facebook:/<page-id>/posts, 522 jeunes désœuvrés formés par le projet Bab Alamal,normal,4,0,0,0,4
