id,query_type,comment,Class,target,hate,offensive,Insult,Neutral,comment_text,tokens,tokens_sent
23,Facebook:/<post-id>/comments,walay inal abouk zata,hate,0,1,0,0,0,walay inal abouk zata,"['walay', 'inal', 'abouk', 'zata']",['walay inal abouk zata']
38,Facebook:/<post-id>/comments,da bineye hana wene wa,normal,3,0,0,0,1,bineye hana wene wa,"['bineye', 'hana', 'wene', 'wa']",['da bineye hana wene wa']
95,Facebook:/<post-id>/comments,dehors guilital adable,insult,2,0,0,1,0,guilital adable,"['guilital', 'adable']",['dehors guilital adable']
95,Facebook:/<page-id>/posts, moins 16 morts   affrontements  salamat,normal,3,0,0,0,1,  16 mort    affrontement   salamat,"['16', 'mort', 'affrontement', 'salamat']",[' moins 16 morts   affrontements  salamat']
101,Facebook:/<post-id>/comments,    impolitesse,offensive,1,0,1,0,0,     impolitesse,['impolitesse'],['    impolitesse']
120,Facebook:/<post-id>/comments,   malade mental,insult,2,0,0,1,0,    malade mental,"['malade', 'mental']",['   malade mental']
120,Facebook:/<page-id>/posts,saleh kebzabo  injustices  vivent  tchadiens   plus tolérables,normal,3,0,0,0,1,saleh kebzabo   injustice   vivre   tchadien    tolérable,"['saleh', 'kebzabo', 'injustice', 'vivre', 'tchadien', 'tolérable']",['saleh kebzabo  injustices  vivent  tchadiens   plus tolérables']
128,Facebook:/<post-id>/comments,yakarib beta zata yaki,insult,2,0,0,1,0,yakarib beta zata yaki,"['yakarib', 'beta', 'zata', 'yaki']",['yakarib beta zata yaki']
128,Facebook:/<page-id>/posts,tribune  restrictions fallacieuses  efficaces,normal,3,0,0,0,1,tribune   restriction fallacieux   efficace,"['tribune', 'restriction', 'fallacieux', 'efficace']",['tribune  restrictions fallacieuses  efficaces']
230,Facebook:/<post-id>/comments,villain   êtes,insult,2,0,0,1,0,villain    ête,"['villain', 'ête']",['villain   êtes']
237,Facebook:/<post-id>/comments,harsama michil keda hana chnu,offensive,1,0,1,0,0,harsama michil keda hana chnu,"['harsama', 'michil', 'keda', 'hana', 'chnu']",['harsama michil keda hana chnu']
238,Facebook:/<post-id>/comments,mafi da nar koula  yakoula,normal,3,0,0,0,1,mafi nar koula   yakoula,"['mafi', 'nar', 'koula', 'yakoula']",['mafi da nar koula  yakoula']
246,Facebook:/<post-id>/comments,djari hana rakouba hada yagif,normal,3,0,0,0,1,djari hana rakouba hada yagif,"['djari', 'hana', 'rakouba', 'hada', 'yagif']",['djari hana rakouba hada yagif']
246,Facebook:/<page-id>/posts,idriss deby arrêtez  tchadiens   faire  guerre intercommunautaire,normal,3,0,0,0,1,idriss deby arrêter   tchadien    faire   guerre intercommunautaire,"['idriss', 'deby', 'arrêter', 'tchadien', 'faire', 'guerre', 'intercommunautaire']",['idriss deby arrêtez  tchadiens   faire  guerre intercommunautaire']
247,Facebook:/<post-id>/comments,al likita fagaran da achamane,normal,3,0,0,0,1,al likita fagaran achamane,"['al', 'likita', 'fagaran', 'achamane']",['al likita fagaran da achamane']
247,Facebook:/<page-id>/posts,blocage   résolution  conflit intercommunautaire  abéché,normal,3,0,0,0,1,blocage    résolution   conflit intercommunautaire   abéché,"['blocage', 'résolution', 'conflit', 'intercommunautaire', 'abéché']",['blocage   résolution  conflit intercommunautaire  abéché']
248,Facebook:/<post-id>/comments, bouche  dirai bazooka da,insult,2,0,0,1,0,  bouche   dirai bazooka,"['bouche', 'dirai', 'bazooka']",[' bouche  dirai bazooka da']
248,Facebook:/<page-id>/posts, autorités veulent poursuivre en justice  député saleh kebzabo,normal,3,0,0,0,1,  autorité vouloir poursuivre justice   député saleh kebzabo,"['autorité', 'vouloir', 'poursuivre', 'justice', 'député', 'saleh', 'kebzabo']",[' autorités veulent poursuivre en justice  député saleh kebzabo']
276,Facebook:/<post-id>/comments,in abouki zata tumouti bala radjil,hate,0,1,0,0,0,in abouki zata tumouti bala radjil,"['in', 'abouki', 'zata', 'tumouti', 'bala', 'radjil']",['in abouki zata tumouti bala radjil']
276,Facebook:/<page-id>/posts, ministère   jeunesse dément avoir invité succès masra   cérémonie  installation  cnjt,normal,3,0,0,0,1,  ministère    jeuness démentir invité succès masra    cérémonie   installation   cnjt,"['ministère', 'jeuness', 'démentir', 'invité', 'succès', 'masra', 'cérémonie', 'installation', 'cnjt']",[' ministère   jeunesse dément avoir invité succès masra   cérémonie  installation  cnjt']
278,Facebook:/<post-id>/comments,yanil abouki zata  continue  rêver,hate,0,1,0,0,0,yanil abouki zata   continue   rêver,"['yanil', 'abouki', 'zata', 'continue', 'rêver']",['yanil abouki zata  continue  rêver']
278,Facebook:/<page-id>/posts, vendeuses  or  plaignent  tracasseries,normal,3,0,0,0,1,  vendeur   or   plaindre   tracasserie,"['vendeur', 'or', 'plaindre', 'tracasserie']",[' vendeuses  or  plaignent  tracasseries']
279,Facebook:/<post-id>/comments,1 al rabata morfoïn da hou bess yi fertiga 2 al akada amak bess abouk,normal,3,0,0,0,1,1 al rabata morfoïn bess yi fertiga 2 al akada amak bess abouk,"['1', 'al', 'rabata', 'morfoïn', 'bess', 'yi', 'fertiga', '2', 'al', 'akada', 'amak', 'bess', 'abouk']",['1 al rabata morfoïn da hou bess yi fertiga 2 al akada amak bess abouk']
280,Facebook:/<post-id>/comments, fait tout ça parce   aime  argent  doit  interroger combien  temps  pourra mettre  cette planète terre  si  meurt  va  enterrer où ya djama a kafou  raboukou al kiligakou soubhannallah,normal,3,0,0,0,1,     aime   argent     interroger   temps   pouvoir mettre   planèt terre     mourir     enterrer ya djama kafou   raboukou al kiligakou soubhannallah,"['aime', 'argent', 'interroger', 'temps', 'pouvoir', 'mettre', 'planèt', 'terre', 'mourir', 'enterrer', 'ya', 'djama', 'kafou', 'raboukou', 'al', 'kiligakou', 'soubhannallah']",[' fait tout ça parce   aime  argent  doit  interroger combien  temps  pourra mettre  cette planète terre  si  meurt  va  enterrer où ya djama a kafou  raboukou al kiligakou soubhannallah']
281,Facebook:/<post-id>/comments,damboula hanakk ti moute bé fagourague,hate,0,1,0,0,0,damboula hanakk ti moute bé fagourague,"['damboula', 'hanakk', 'ti', 'moute', 'bé', 'fagourague']",['damboula hanakk ti moute bé fagourague']
281,Facebook:/<page-id>/posts, dizaine  morts   blessés   violences  dar tama,normal,3,0,0,0,1,  dizaine   mort    blessé    violence   dar tama,"['dizaine', 'mort', 'blessé', 'violence', 'dar', 'tama']",[' dizaine  morts   blessés   violences  dar tama']
296,Facebook:/<post-id>/comments, système  appliquer hein merci bro,normal,3,0,0,0,1,  système   appliquer bro,"['système', 'appliquer', 'bro']",[' système  appliquer hein merci bro']
313,Facebook:/<post-id>/comments,merci  cette merveilleuse vidéo,normal,3,0,0,0,1,  merveilleux vidéo,"['merveilleux', 'vidéo']",['merci  cette merveilleuse vidéo']
313,Facebook:/<page-id>/posts,zene bada  mps a offert  peuple tchadien  liberté   démocratie   peut accéder  pouvoir    urnes désormais  tchad,normal,3,0,0,0,1,zene bada   mps offrir   peuple tchadien   liberté    démocratie    accéder   pouvoir     urne   tchad,"['zene', 'bada', 'mps', 'offrir', 'peuple', 'tchadien', 'liberté', 'démocratie', 'accéder', 'pouvoir', 'urne', 'tchad']",['zene bada  mps a offert  peuple tchadien  liberté   démocratie   peut accéder  pouvoir    urnes désormais  tchad']
315,Facebook:/<post-id>/comments,vraiment merci   avenue rappeler,normal,3,0,0,0,1,vraiment    avenue rappeler,"['vraiment', 'avenue', 'rappeler']",['vraiment merci   avenue rappeler']
321,Facebook:/<post-id>/comments,merci a  également   bien sur,normal,3,0,0,0,1,  également   ,['également'],['merci a  également   bien sur']
321,Facebook:/<page-id>/posts, autorités  descendues   terrain afin  calmer  tensions,normal,3,0,0,0,1,  autorité   descendue    terrain   calmer   tension,"['autorité', 'descendue', 'terrain', 'calmer', 'tension']",[' autorités  descendues   terrain afin  calmer  tensions']
323,Facebook:/<post-id>/comments, verite  bonne a dire merci keb,normal,3,0,0,0,1,  verite   bon keb,"['verite', 'bon', 'keb']",[' verite  bonne a dire merci keb']
323,Facebook:/<page-id>/posts,deux morts   conflit entre éleveurs  agriculteurs  gagal,normal,3,0,0,0,1,mort    conflit éleveur   agriculteur   gagal,"['mort', 'conflit', 'éleveur', 'agriculteur', 'gagal']",['deux morts   conflit entre éleveurs  agriculteurs  gagal']
355,Facebook:/<post-id>/comments, oui merci   éclaircissements,normal,3,0,0,0,1,  oui    éclaircissement,"['oui', 'éclaircissement']",[' oui merci   éclaircissements']
355,Facebook:/<page-id>/posts,plus  300 officiers  sous officiers élevés   grades supérieurs,normal,3,0,0,0,1,  300 officier   officier élevé    grade supérieur,"['300', 'officier', 'officier', 'élevé', 'grade', 'supérieur']",['plus  300 officiers  sous officiers élevés   grades supérieurs']
367,Facebook:/<post-id>/comments,merci docteur  dieu  avenue vous,normal,3,0,0,0,1,docteur   dieu   avenue,"['docteur', 'dieu', 'avenue']",['merci docteur  dieu  avenue vous']
367,Facebook:/<page-id>/posts, bilan monte  deux morts  10 blessés suite   violences  sila,normal,3,0,0,0,1,  bilan mont   mort   10 blessé suite    violence   sila,"['bilan', 'mont', 'mort', '10', 'blessé', 'suite', 'violence', 'sila']",[' bilan monte  deux morts  10 blessés suite   violences  sila']
373,Facebook:/<post-id>/comments,bien merci     blessé  toi,normal,3,0,0,0,1,     blessé  ,['blessé'],['bien merci     blessé  toi']
373,Facebook:/<page-id>/posts, transformateurs dénoncent  acharnement  autorités,normal,3,0,0,0,1,  transformateur dénoncer   acharnement   autorité,"['transformateur', 'dénoncer', 'acharnement', 'autorité']",[' transformateurs dénoncent  acharnement  autorités']
388,Facebook:/<post-id>/comments,bienvenue  merci   confiance,normal,3,0,0,0,1,bienvenue      confiance,"['bienvenue', 'confiance']",['bienvenue  merci   confiance']
388,Facebook:/<page-id>/posts,and djamena  tribunal suspend  activités  patronat   presse tchadienne,normal,3,0,0,0,1,and djamena   tribunal suspendre   activité   patronat    presse tchadien,"['and', 'djamena', 'tribunal', 'suspendre', 'activité', 'patronat', 'presse', 'tchadien']",['and djamena  tribunal suspend  activités  patronat   presse tchadienne']
389,Facebook:/<page-id>/posts, and  a   propriétaire   locataire  mps  mps    tout  monde a98565 html,normal,3,0,0,0,1,  and      propriétaire    locataire   mps   mps       monde a98565 html,"['and', 'propriétaire', 'locataire', 'mps', 'mps', 'monde', 'a98565', 'html']",[' and  a   propriétaire   locataire  mps  mps    tout  monde a98565 html']
394,Facebook:/<post-id>/comments,merci  cette nouvelle informations and arrive,normal,3,0,0,0,1,  nouveau information and arrive,"['nouveau', 'information', 'and', 'arrive']",['merci  cette nouvelle informations and arrive']
394,Facebook:/<page-id>/posts, moins  mort   violences intercommunautaires  sila,normal,3,0,0,0,1,    mort    violence intercommunautaire   sila,"['mort', 'violence', 'intercommunautaire', 'sila']",[' moins  mort   violences intercommunautaires  sila']
399,Facebook:/<post-id>/comments,  noté   part  raison merci tchad kalam,normal,3,0,0,0,1,   noté    part   raison tchad kalam,"['noté', 'part', 'raison', 'tchad', 'kalam']",['  noté   part  raison merci tchad kalam']
399,Facebook:/<page-id>/posts,tirs  gaz lacrymogène  abords  siège  transformateurs,normal,3,0,0,0,1,tir   gaz lacrymogène   abord   siège   transformateur,"['tir', 'gaz', 'lacrymogène', 'abord', 'siège', 'transformateur']",['tirs  gaz lacrymogène  abords  siège  transformateurs']
402,Facebook:/<post-id>/comments,ah bon en tout cas merci   sourire,normal,3,0,0,0,1,bon cas    sourire,"['bon', 'cas', 'sourire']",['ah bon en tout cas merci   sourire']
402,Facebook:/<page-id>/posts, étudiants créent  incident  palais  15 janvier,normal,3,0,0,0,1,  étudiant créer   incident   palais   15 janvier,"['étudiant', 'créer', 'incident', 'palais', '15', 'janvier']",[' étudiants créent  incident  palais  15 janvier']
426,Facebook:/<post-id>/comments,merci idem    prenez bien soin  vous,normal,3,0,0,0,1,idem     prendre soin  ,"['idem', 'prendre', 'soin']",['merci idem    prenez bien soin  vous']
426,Facebook:/<page-id>/posts,réconciliation entre agriculteurs  éleveurs   tandjilé centre,normal,3,0,0,0,1,réconciliation agriculteur   éleveur    tandjilé centre,"['réconciliation', 'agriculteur', 'éleveur', 'tandjilé', 'centre']",['réconciliation entre agriculteurs  éleveurs   tandjilé centre']
440,Facebook:/<post-id>/comments,vraiment   fais vraiment rire merci beaucoup,normal,3,0,0,0,1,vraiment    vraiment rir,"['vraiment', 'vraiment', 'rir']",['vraiment   fais vraiment rire merci beaucoup']
441,Facebook:/<post-id>/comments, and a  besoin   dessin animé  tchad merci,normal,3,0,0,0,1,  and   besoin    dessin animé   tchad,"['and', 'besoin', 'dessin', 'animé', 'tchad']",[' and a  besoin   dessin animé  tchad merci']
442,Facebook:/<post-id>/comments,dieu merci  nom  figure   cette histoire,normal,3,0,0,0,1,dieu   nom   figure    histoire,"['dieu', 'nom', 'figure', 'histoire']",['dieu merci  nom  figure   cette histoire']
442,Facebook:/<page-id>/posts, transformateurs annoncent  maintien   marche   justice,normal,3,0,0,0,1,  transformateur annoncer   maintien    marche    justice,"['transformateur', 'annoncer', 'maintien', 'marche', 'justice']",[' transformateurs annoncent  maintien   marche   justice']
456,Facebook:/<post-id>/comments,merci cadeau laham wa gourous fruits  noudorou,normal,3,0,0,0,1,cadeau laham wa gourous fruit   noudorou,"['cadeau', 'laham', 'wa', 'gourous', 'fruit', 'noudorou']",['merci cadeau laham wa gourous fruits  noudorou']
456,Facebook:/<page-id>/posts, autorités interdisent  marche  transformateurs en raison  covid 19,normal,3,0,0,0,1,  autorité interdire   marche   transformateur raison   covid 19,"['autorité', 'interdire', 'marche', 'transformateur', 'raison', 'covid', '19']",[' autorités interdisent  marche  transformateurs en raison  covid 19']
466,Facebook:/<post-id>/comments,merci  cher president long vie a  incha allah,normal,3,0,0,0,1,  president long vie   incha allah,"['president', 'long', 'vie', 'incha', 'allah']",['merci  cher president long vie a  incha allah']
466,Facebook:/<page-id>/posts, transformateurs demandent  assistance policière   marche   justice,normal,3,0,0,0,1,  transformateur demander   assistance policier    marche    justice,"['transformateur', 'demander', 'assistance', 'policier', 'marche', 'justice']",[' transformateurs demandent  assistance policière   marche   justice']
